"screenName","description","statusesCount","followersCount","favoritesCount","friendsCount","ff_ratio","norm_ff_ratio","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","retweetCount","isRetweet","retweeted","longitude","latitude","pull_date","following_client"
"foodietweeter","#SocialInfluencer, Self trained #Chef, #PersonalNutritionist, #FoodBlogger, #RestaurantConsultant, #FoodConsultant,   #Product & #MovieCritic, #ReviewWriter",7942,8472,4144,889,9.52980877390326,4.01675903526332,"RT @vishvaisakhi: New on #Blog-Mohammed Ali Road: A #Foodie Affair this Ramzan
https://t.co/vyLESjL6Qn
#Travel #TTOT #Food #Mumbai https://‚Ä¶",FALSE,0,NA,2016-06-12 07:01:36,FALSE,NA,"741888163245895680",NA,"android",2,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"flybery_sport","Flybery women from around the globe sharing their fitness life & style. #FlyStyle",595,305,625,351,0.868945868945869,-0.654929407388602,"Simply healthy Sunday brunch by @eatlikeagirl  Ì†ºÌΩµÌ†ΩÌπèÌ†ºÌøªGet more inspo here https://t.co/ZityXAjZvF #foodie #sundayfunday https://t.co/YCdxmjSW92",FALSE,1,NA,2016-06-12 07:00:53,FALSE,NA,"741887982022602752",NA,"www.hootsuite.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"EdibleTreats2","Your place for everything about delicious food, recipes, drink, and entertaining.",68884,1533,0,1598,0.959324155193993,-0.461912858239473,"So easy! Only four ingredients. Chicken, rice, ... - https://t.co/i8OWJufBRZ #food #foodporn #foodie #recipes https://t.co/waGMsaCAEe",FALSE,0,NA,2016-06-12 07:00:41,FALSE,NA,"741887933439979524",NA,"foodanddrinkforyou.xyz/",1,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"laminimalist","Life with intentions, passions and style.",785,80,52,53,1.50943396226415,0.422255510113716,"Saturday Popular Blog Post, no. 4:  Getting Sauced in Stilettos|Balsamic Reduction https://t.co/fm6sSaPaP9 #foodie #recipe #cookingtips",FALSE,0,NA,2016-06-12 07:00:17,FALSE,NA,"741887832273358848",NA,"www.hootsuite.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"fadfudge","Get Fadfudge to taste new foods at your place | Discover & Place orders at restaurants that deliver food at your homes | No Minimum Order Size",88,35,6,135,0.259259259259259,-3.01418712950446,"#Fadfudge #foodie @cafedelight Get 20% Off.
Pay via @MobiKwik wallet &amp; Get 10% #CashBack.
https://t.co/fZLnMmNuVv https://t.co/OyWjxrVHjl",FALSE,0,NA,2016-06-12 07:00:01,FALSE,NA,"741887763474046978",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"flavorfulworld","A #food-loving #wine scholar explores eating/drinking culture. Interviews, #recipes, reviews, event listings & more. #WSET3 w/ Merit.",114784,5410,7731,4742,1.14086883171658,-0.123827632789402,"RT @aimiekins: i've been living on kit kat bars and olives for two weeks straight #foodie",FALSE,0,NA,2016-06-12 06:59:53,FALSE,NA,"741887730997723136",NA,"roundteam.co",1,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"jenrusso","Food, Drink, Lifestyle, Business News Writer. Adore my big family. Fashion & Beauty junkie, Blogger, Social Media and Internet fanatic, Maui specialist.",20164,4874,21,3606,1.3516361619523,0.206863280925845,"#maui #foodie  ªAIPONO WINE DINNER AT SALE PEPE: At this festive¬†occasion, you are treated to a sparkling wine... https://t.co/awkWRst9rF",FALSE,2,NA,2016-06-12 06:58:51,FALSE,NA,"741887470304780288",NA,"twitterfeed.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"JobsAtMillersAH","We‚Äôre hiring! Keep up with our open #jobs, culture & everything else that makes up life at @MillersAleHouse.",558,1136,3,1283,0.885424785658613,-0.618282551159288,"Can you recommend anyone for this #job? Cook - https://t.co/GHWlgAg6wR #chef #foodie #Rockville, MD #Hospitality https://t.co/gidij5TxTj",FALSE,2,NA,2016-06-12 06:58:35,FALSE,NA,"741887404219342848",NA,"www.tweetmyjobs.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"lensandwood","Roadfood Warrior Blogger, Freelance Photographer, Wordpress Web Creator, Member Southern Foodways Alliance",88579,2143,632,1120,1.91339285714286,0.884846882546787,"RT @DiningAfterDark: Have dinner out... Clos Maggiore in London. Voted the most ... - https://t.co/YrqGVw3vMI #food #foodie #foodporn https‚Ä¶",FALSE,0,NA,2016-06-12 06:58:25,FALSE,NA,"741887363568271360",NA,"roundteam.co",2,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"HerzogAC","Sales manager @AirCanada,love to travel",520,32,609,77,0.415584415584416,-2.09374341675959,"RT @israelfoodguide: @CultureTripTLV @SweetTelAviv  A festival dedicated to #cheesecake....it doesn't get much better...#Shavuot #foodie ht‚Ä¶",FALSE,0,NA,2016-06-12 06:57:32,FALSE,NA,"741887141635035137",NA,"iphone",8,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"HPreserving","A quirky brand of chilli jams, sauces and relishes.#Hollah if you want to go hotter! Preserving food, Preserving friendships, preserving sanity. #Bucky #Hollah",3339,1919,2008,3149,0.609399809463322,-1.34704390622544,"RT @IndieFude: #FathersDay gift ""World's Best Dad"" check our our full range for #foodie #fathers right here https://t.co/2KiFN9xKyn https:/‚Ä¶",FALSE,0,NA,2016-06-12 06:57:22,FALSE,NA,"741887096298864640",NA,"iphone",2,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"gladagojo","",193,37,441,63,0.587301587301587,-1.4190944984949,"All time fave. #batangaslomi #foodie #foodpost #foodporn @ Taal Town, The Heritage Town https://t.co/lzpVmyJlDq",FALSE,2,NA,2016-06-12 06:57:08,FALSE,NA,"741887038987862016",NA,"instagram.com",0,FALSE,FALSE,"120.92308948","13.87935895","Sun Jun 12 03:06:38 2016",0
"St_SugarLondon","A synergy btw 'Let them eat brioche' & 'Life is great if you don't weaken' - primal food available. Wholesale/pre-orders enquiries saintsugaroflondon@gmail.com",4674,1476,330,1088,1.35661764705882,0.21403934999718,"Brioche on the table early for Queen Celebrations in #bricklane . Catering for the beautiful,healthy people. #foodie https://t.co/CO0eLniDqD",FALSE,1,NA,2016-06-12 06:56:03,FALSE,NA,"741886767587074048",NA,"android",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"thefoodbot","Tweet any food and get a retweet with the food's nutritional values. Currently accepting requests by invitation only.",38800,1696,38618,244,6.95081967213115,3.40119170390332,"RT @FoodAndCuisineT: Flourless dark chocolate Brownies - No butter, no ... - https://t.co/vY14dabAtC #food #foodporn #foodie #recipes https‚Ä¶",FALSE,0,NA,2016-06-12 06:55:20,FALSE,NA,"741886585071906816",NA,"github.com/GirishRawat",1,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"MamasTravelTips","2 #LatinaMoms Sharing #FamilyTravel Tips,International #travel Writers, LOVE #food #Disney #cars & #Tech @CoolChillMom & @CouponMamacita next trip: #Disneyworld",41684,5011,718,4805,1.04287200832466,-0.299021675542823,"RT @talesfromafork: New Pin #foodie #travel Best Spots for a Long Lunch in Sydney https://t.co/37Een8eBmD https://t.co/XsdPueqwx5",FALSE,0,NA,2016-06-12 06:55:18,FALSE,NA,"741886579971612672",NA,"roundteam.co",5,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"dudeforfood","Forever hungry for more...",3124,126,113,49,2.57142857142857,1.46143667890503,"Pork love...Parma Ham at HEAT's Super Brunch. #dudeforfood #foodie #foodporn #foodtrip‚Ä¶ https://t.co/eaDrr6V7Ew",FALSE,0,NA,2016-06-12 06:55:08,FALSE,NA,"741886534618644480",NA,"instagram.com",0,FALSE,FALSE,"121.05710596","14.58073062","Sun Jun 12 03:06:38 2016",0
"FoodAndCuisineT","Your Twitter feed for delicious food, cuisine, recipes and food news.  #food #foodie #foodporn #recipes",7245,303,0,257,1.17898832684825,-0.059715291941067,"Flourless dark chocolate Brownies - No butter, no ... - https://t.co/vY14dabAtC #food #foodporn #foodie #recipes https://t.co/wcxT2OE4sr",FALSE,2,NA,2016-06-12 06:54:53,FALSE,NA,"741886473050435584",NA,"foodandcuisine.xyz/",1,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"theblissfulbal","Sharing a mix of healthy and indulgent recipes that are always simple and delicious. Co-founder @thebgbcommunity",13128,990,2532,456,2.17105263157895,1.13128464127024,"Pineapple Fried Cauliflower Rice https://t.co/q7OyFi1VXB #foodie #food #cook",FALSE,1,NA,2016-06-12 06:53:38,FALSE,NA,"741886160713043968",NA,"www.ajaymatharu.com/",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"FranktonHeat","Deep South New Zealand Hand Crafted Hot Sauce by Lucas P. GMO Free, No Preservatives, No MSG and Gluten Free!",262,371,357,346,1.07225433526012,-0.24482227819576,"Lacto fermenting the last of this years crop #hotsauce #chillies #lactofermentation #foodie #love https://t.co/v7D28Kcu5W",FALSE,1,NA,2016-06-12 06:53:05,FALSE,NA,"741886022485676032",NA,"instagram.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"AngNovoEcijano","+ @alternatejhay = crazy couple",1392,97,712,62,1.56451612903226,0.492171633450043,"Sriracha, chipotle, bbq, chimichurri, mustard, peri peri, redwine, hollandaise, gravy, tartar #foodie",FALSE,0,NA,2016-06-12 06:52:53,FALSE,NA,"741885972053397504",NA,"android",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"faveholidays","Tell us about YOUR favourite #holiday over at https://t.co/rQ3lqnty0o. In the #travel industry? Promote your biz with us.",4173,2083,1,2709,0.768918420081211,-0.893490019421209,"RT @talesfromafork: New Pin #foodie #travel Best Spots for a Long Lunch in Sydney https://t.co/37Een8eBmD https://t.co/XsdPueqwx5",FALSE,0,NA,2016-06-12 06:51:58,FALSE,NA,"741885739965747200",NA,"www.myfavouriteholiday.com/",5,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"hotvacationsale","Best Deals On Hotels & Flights Get Cheap Flights Online  #vacation #cheapflights #420vacation #allinclusive #bestdeals",15307,2370,909,2852,0.830995792426367,-0.742039293954158,"RT @talesfromafork: New Pin #foodie #travel Best Spots for a Long Lunch in Sydney https://t.co/37Een8eBmD https://t.co/XsdPueqwx5",FALSE,0,NA,2016-06-12 06:51:57,FALSE,NA,"741885736228622336",NA,"roundteam.co",5,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"foodandbrews","We love food, beer, Star Wars, and The Golden Girls. Okay, I (Elizabeth) love The Golden Girls. Our baby and dog are also pretty awesome.",3560,344,17,194,1.77319587628866,0.736410587263132,"The latest The Food &amp; Brews Daily! https://t.co/PjBvskefLN Thanks to @Westcoastbeers #craftbeer #foodie",FALSE,0,NA,2016-06-12 06:51:32,FALSE,NA,"741885631668838404",NA,"paper.li",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"CharissaDufour","Unfinished Christian. Brilliant #author, talented actor, decent movie aficionado, apathetic seamstress, unstable dancer, and life-threatening chef.",92092,14047,22632,13834,1.01539684834466,-0.351102826240583,"RT @talesfromafork: New Pin #foodie #travel Best Spots for a Long Lunch in Sydney https://t.co/37Een8eBmD https://t.co/XsdPueqwx5",FALSE,0,NA,2016-06-12 06:51:27,FALSE,NA,"741885607945863168",NA,"roundteam.co",5,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"CityliciousLDN","London Tweets for @CityliciousUK - Food & Drink focused Hospitality website - WINNER Most Innovative Business 2015 - Tweets by @CityliciousBF",6584,1088,688,1963,0.554253693326541,-1.53207015118927,"RT @smokebark: Another awesome dish from my 10 courses at @TheFrogE1 by @AdamHandling More: https://t.co/07QV0HQ4yC #foodie #love https://t‚Ä¶",FALSE,0,NA,2016-06-12 06:50:40,FALSE,NA,"741885412893962240",NA,"roundteam.co",1,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"tracyknixon","Geordie mam.  Don't judge my path if you haven't walked my journey.....",331916,2050,0,1165,1.75965665236052,0.72145900911476,"#win 6 jars of delicious JimJams hazelnut chocolate spread with @maximka25 and @JimJams_Spreads #foodie #giveaway https://t.co/9uI2JsnutD",FALSE,0,NA,2016-06-12 06:50:27,FALSE,NA,"741885357990498304",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"DishingDelish","Food blogger, scientist, and the nerdiest of nerds   https://t.co/Jhs9lvHell. Follow me for gluten free recipes!",17279,5361,2085,4124,1.29995150339476,0.130808360047045,"Weekend Wrap-Up - #glutenfree #celiac https://t.co/WqrlL7w7ut #food #foodie",FALSE,0,NA,2016-06-12 06:50:21,FALSE,NA,"741885332304494592",NA,"winthecustomer.com/",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"TeamSBN","Welcome to @StylishByNature's official team of Bloggers!  We get you BEST of Food, Fashion & Lifestyle to keep you Stylish always",9927,465,5822,100,4.65,2.61703210533876,"RT @StylishByNature: Wow is the word #FabelleChocolates
@Fabelle #loveit #yummy #wow #look #chocolate #food #foodie https://t.co/aPagfd1DWu",FALSE,0,NA,2016-06-12 06:50:14,FALSE,NA,"741885301853847552",NA,"twitter.com",3,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"iamedwarde","Gadget Freak! loves watches and bags :-) a mall rat :-)",13734,270,37,240,1.125,-0.151150982241069,"Today's Lunch Texas Roadhouse's Country Fried Chicken with Mashed Potato and CornÌ†ΩÌ∏ä‚ù§Ô∏èÌ†ΩÌ±ç #foodie‚Ä¶ https://t.co/3Gq04whMjC",FALSE,0,NA,2016-06-12 06:49:59,FALSE,NA,"741885238230425600",NA,"instagram.com",0,FALSE,FALSE,"121.05430883","14.55669733","Sun Jun 12 03:06:38 2016",0
"beachbabyblues7","https://t.co/gNltyj6wYC",3882,556,68,1815,0.30633608815427,-2.68870738819839,"#CrackerJack #Charms #cooking #foodie #Vintage #chef #retro #love by beachbabyblues https://t.co/8iTotfNpda via @Etsy",FALSE,0,NA,2016-06-12 06:49:54,FALSE,NA,"741885217925791744",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"DiningAfterDark","Elegant and Romantic Dining for After Dark.",7430,172,0,100,1.72,0.676994335588772,"Have dinner out... Clos Maggiore in London. Voted the most ... - https://t.co/YrqGVw3vMI #food #foodie #foodporn https://t.co/r0XtxNAz1L",FALSE,3,NA,2016-06-12 06:49:05,FALSE,NA,"741885012828622848",NA,"diningafterdark.xyz/",2,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"TravRichardson","Digital Music Royalties | Cycling | PS4 | Food | Travel.",692,72,7,319,0.225705329153605,-3.28454838257147,"Got that powdered sugar at 2am.

#neworleans #beignets #foodie #neworleansfood @ Caf√© Du Monde https://t.co/Imzam1yqvu",FALSE,1,NA,2016-06-12 06:48:55,FALSE,NA,"741884972336852993",NA,"instagram.com",1,FALSE,FALSE,"-90.06197803","29.95751202","Sun Jun 12 03:06:38 2016",0
"3petarpera","If you don't love what you're doing and you can't give it your best, get out of it. Life is too short. You'll be an old man before you know it.",11642,1844,9144,1582,1.16561314791403,-0.0819715385576195,"RT @pie_rivera: This summer enjoy 50+ deliriously delicious desserts https://t.co/2rPw7gDxlN #foodie https://t.co/dI6a2XFK3o",FALSE,0,NA,2016-06-12 06:48:37,FALSE,NA,"741884896508006400",NA,"twitter.com",25,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"smokebark","Food, News and Reviews of restaurants and foodie things. #farm2fork #welfare #respect. Head chef and bad joke king for @kim_neverenough",2945,593,2695,915,0.648087431693989,-1.2269773154173,"Another awesome dish from my 10 courses at @TheFrogE1 by @AdamHandling More: https://t.co/07QV0HQ4yC #foodie #love https://t.co/9am90a1eHa",FALSE,1,NA,2016-06-12 06:48:35,FALSE,NA,"741884889579048960",NA,"ipad",1,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"asifmony","Husband, Father | Development Team Lead & Associate Project Manager at @csquareonline",2809,368,22,1109,0.331830477908025,-2.5327670690652,"The latest The Asif Siddiqui Daily! https://t.co/00NZZzPjab Thanks to @pcridesagain @kazmageddon #food #foodie",FALSE,0,NA,2016-06-12 06:48:18,FALSE,NA,"741884817105649664",NA,"paper.li",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"louie_chua","The Sweet Chef",19938,297,1905,430,0.690697674418605,-1.10276447504888,"#coffee time with Timitam the #tamagotchi #food #foodie #foodporn #eatwell #mychefstable‚Ä¶ https://t.co/46LKFBorI5",FALSE,0,NA,2016-06-12 06:48:14,FALSE,NA,"741884798080147456",NA,"instagram.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"TheFoodManiac","Celebrate Life With Food, Drink & Awesomeness.",10534,849,14,854,0.994145199063232,-0.392362746116369,"RT @shetesandesh: Which is your favourite southindian dish ??
#food #foodie",FALSE,0,NA,2016-06-12 06:47:59,FALSE,NA,"741884738156269569",NA,"roundteam.co",3,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"aimiekins","my only goal in life is to defeat my arch-nemesis the sun",55778,4558,28730,218,20.9082568807339,5.54944852820615,"i've been living on kit kat bars and olives for two weeks straight #foodie",FALSE,1,NA,2016-06-12 06:47:33,FALSE,NA,"741884629129539584",NA,"iphone",1,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"tourisraelxpert","I produce your Israel/Holy Land lifetime journey. Faith. Food. Travel Agents. Click https://t.co/jHqQTzFj7x to get your FREE Israel packing guide.",31464,1803,23,1480,1.21824324324324,0.00417568626762844,"#Experience, #travel: these are as #education in themselves https://t.co/d86cu7Cw5n #foodie #luxurytravel RT https://t.co/CbRLw2jIUG",FALSE,1,NA,2016-06-12 06:47:13,FALSE,NA,"741884542663991296",NA,"www.socialoomph.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"ABTBSRS1","Retweeting my favorite bloggers and writers. I follow back.",22511,13674,1941,14894,0.918087820598899,-0.547618018719997,"RT @pie_rivera: This summer enjoy 50+ deliriously delicious desserts https://t.co/2rPw7gDxlN #foodie https://t.co/dI6a2XFK3o",FALSE,0,NA,2016-06-12 06:46:57,FALSE,NA,"741884478742798336",NA,"twitter.com",25,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"localgirlblog","food/fashion/lifestyle bigger. Follow me and subscribe to my blog. Local girl honest reviews!",229,11,196,8,1.375,0.240293888779752,"BBQ pumpkin on a Sunday Ì†ΩÌ≤ú love it #food #foodie #blogger #home #bbq #pumpkin #veggie #cooking‚Ä¶ https://t.co/hafVijx4zZ",FALSE,1,NA,2016-06-12 06:45:50,FALSE,NA,"741884197049094144",NA,"instagram.com",0,FALSE,FALSE,"153.015","-27.423","Sun Jun 12 03:06:38 2016",0
"projecttaco","Gourmet Tacos unlike any other!! Los Angeles: 6325 WILSHIRE BLVD 
Hermosa Beach: 34 PIER AVE.",1425,300,847,132,2.27272727272727,1.22056430723198,"""Best way to end the night""... We're OPEN LATE // Ì†ΩÌ≥∏ @cassandrako #tacos #hermosabeach #foodie #latenight #munchies https://t.co/UJKrsFj583",FALSE,1,NA,2016-06-12 06:45:42,FALSE,NA,"741884163666542592",NA,"iphone",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"dodomesticdad","Days of a Domestic Dad is a Dad to 5 kids. Husband to @7onashoestring, with solid values, Influencer, Travel/Lifestyle Blogger, Twitter Party Friendly, #FordTX",78535,76034,2878,34281,2.21796330328754,1.17298479723215,"RT @WithABlast: Ham &amp; Cheese Pasta Salad ~ always popular at family gatherings #foodie

Recipe: https://t.co/awYMfaxWt9 https://t.co/E0zEP6‚Ä¶",FALSE,0,NA,2016-06-12 06:43:06,FALSE,NA,"741883507874496512",NA,"twitter.com",90,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"harvestright","We're the creator of the first home freeze-dryer. You'll be amazed at the color, flavor and storability of your own freeze-dried food. Stop waste & save money.",4765,1057,1661,817,1.2937576499388,0.121491767044485,"Thanks for the RT @RLMProvisions Are you using a freeze dryer? #foodie #recipes",FALSE,1,NA,2016-06-12 06:41:57,FALSE,NA,"741883220678021120",NA,"www.hootsuite.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"ajm510","Didn't realize how many opinions I had until Twitter! Franco/Anglophile/Political/History Junkie #80s #GeorgeMichael #Gladiator #24",18624,467,2071,1410,0.331205673758865,-2.53644347511105,"RT @ParisArtDeVivre: The Alcazar, a must try #foodie experience in Paris https://t.co/1BOU7sCSfD https://t.co/t2lKr3Faga",FALSE,0,NA,2016-06-12 06:40:46,FALSE,NA,"741882919355047936",NA,"android",2,TRUE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"talesfromafork","Traveling and eating non-stop with 100 kimonos. Say hello! sarah@talesfromafork.com #travel #foodie #lifestyle",5438,10482,4056,8977,1.16765066280495,-0.0785646831363162,"New Pin #foodie #travel Best Spots for a Long Lunch in Sydney https://t.co/37Een8eBmD https://t.co/XsdPueqwx5",FALSE,5,NA,2016-06-12 06:40:31,FALSE,NA,"741882857442938881",NA,"ifttt.com",5,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
"AlaskaVoiceover","Voice talent and voice actor from Alaska. Baker Productions specializes in commercial broadcast, e-learning, audiobook narration, and spoken word projects.",237,121,17,132,0.916666666666667,-0.550639917381197,"One thing about my home...FRESH CRAB! #alaska  #travel #food #foodporn  #foodie #anchorage https://t.co/vC8daPr87W",FALSE,3,NA,2016-06-12 06:40:03,FALSE,NA,"741882741273202688",NA,"www.fanpagerobot.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 03:06:38 2016",0
