"screenName","description","statusesCount","followersCount","favoritesCount","friendsCount","ff_ratio","norm_ff_ratio","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","retweetCount","isRetweet","retweeted","longitude","latitude","pull_date","following_client"
"Sunilma99772850","",3408,52,12,101,0.514851485148515,-1.8073219227146,"RT @DanScavino: Way to go Ì†ΩÌ∫ÇÌ†ΩÌ≤®Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏
Political topics Jun 11 12:00 AM EDT 
1. #trump2016
2. #neverhillary
3. #maga
4. #trumptrain
5. #trump",FALSE,0,NA,2016-06-12 09:59:51,FALSE,NA,"741933021499129856",NA,"mobile.twitter.com",461,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"TrumpForIndia","#MakeAmericaGreatAgain #Trump2016 Lets beat Crocked Hillary ! Indian are with Trump.",111,639,79,8,79.875,12.1551503242022,"@TRUMPforAMERlCA @bbidoill We'r going to win win win ...  #Trump #Trump2016 #MakeAmericaGreatAgainForEveryone",FALSE,1,"TRUMPforAMERlCA",2016-06-12 09:59:35,FALSE,NA,"741932954977345538","3082399059","twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"neencrochet","Wife to @morganobrienart ,Mama to two beautiful babies, Crocheter, Activity Coordinator for the elderly, DailyVlogger, With God All Things Are Possible",14805,1010,10737,415,2.43373493975904,2.49214315459249,"RT @dansepicvlog: RT IF YOU LOVE MEXICAN FOOD AND HATE DONALD TRUMP!!! #trump #mexican #food #vlog #Q&amp;A https://t.co/VgecaQh0q5",FALSE,0,NA,2016-06-12 09:59:35,FALSE,NA,"741932953853386752",NA,"iphone",1,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"luke_holman57","Developer; science kid, non-sense enthusiast, pizza, space, robots. I think you get it.",20835,1178,16688,746,1.57908847184987,1.29478588400349,"Reagan's son: Nothing 'Reaganesque' about #Trump | TheHill https://t.co/SezPLzeA01 https://t.co/vrR8jckqaN",FALSE,0,NA,2016-06-12 09:59:35,FALSE,NA,"741932953198960642",NA,"www.lukeholman.net/",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"craigr98_2016","Positive politics. Better in Europe. The demise of UKIP. Psoriasis cure/reduction. FreeSat. Life Mobile. Amazon Prime UK. Positive energy.",6221,324,201,699,0.463519313304721,-2.09804073282616,"@BBCBreaking @BBCNews the further demise of America. #trump will only further this",FALSE,0,"BBCBreaking",2016-06-12 09:59:32,FALSE,"741931932548792320","741932940641374208","5402612","iphone",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"dlkay_l","I am a completed Jew, otherwise known as a Christian; Common Sense Conservative; Donald Trump, the only clear choice candidate",15036,1617,7318,2367,0.683143219264892,-1.02447400273088,"RT @Always_Trump: If you look at history, this is the most OVERUSED play in the SJW &amp; Liberal playbook #Trump #Trump2016 https://t.co/YCTza‚Ä¶",FALSE,0,NA,2016-06-12 09:59:27,FALSE,NA,"741932921288724480",NA,"twitter.com",166,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"InesOfJotunheim","MARVEL - QUEER QUEEN - PRO-CHOICE
#TeamMiguel ‚ô° ZIZA c la queen - LS forceuse - 1D - Panic! at the Pil√∏ts. ‚ô° ¬°XAVIER DOLAN!",21215,274,1713,372,0.736559139784946,-0.816088998550059,"RT @_AnimalAdvocate: #TruthBombs by Prof. Hawking
1 #Trump = demagogue
2 #Brexit = disaster
3 #Lions = extinction
We're #StrongerIn
#marr h‚Ä¶",FALSE,0,NA,2016-06-12 09:59:04,FALSE,NA,"741932824035483648",NA,"android",4,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"Woodlandbookshp","Freethinker. PhD. Lawyer. Science, History, and Nature. Exposing animal abusers wherever they may lurk. #Vegan. P.S. #FreeRaif",24230,13697,23297,10687,1.28165060353701,0.717117859594883,"RT @_AnimalAdvocate: #TruthBombs by Prof. Hawking
1 #Trump = demagogue
2 #Brexit = disaster
3 #Lions = extinction
We're #StrongerIn
#marr h‚Ä¶",FALSE,0,NA,2016-06-12 09:58:57,FALSE,NA,"741932797359738880",NA,"twitter.com",4,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"Huggiesll","",31242,1253,14831,1155,1.08484848484848,0.255677467069538,"RT @SandraTXAS: UK: Syrian immigrants sexually assaulted 14yrOld girl https://t.co/uhDq8wXW7a #MAGA #Trump #Islam #pegida #tcot https://t.c‚Ä¶",FALSE,0,NA,2016-06-12 09:58:56,FALSE,NA,"741932792494338048",NA,"android",56,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"GloomandDoom1","This is a Private Cutting-Edge #Opinion Page~Bookmark It~for #2016Election",55146,1000,14657,2,500,17.2319696345403,"#Hillary Tells Us Were All VICTIMS &amp; #Trump is The Bully...Most People Aren't Buying It #msnbc #foxnews #nyt #cnn #wapo #gop #nbc #npr #cnbc",FALSE,0,NA,2016-06-12 09:58:35,FALSE,NA,"741932704589975552",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"epps7epps","",5191,346,4843,396,0.873737373737374,-0.343350221300304,"RT @Always_Trump: Texas road sign hacked to say ""Hillary For Prison""! #Trump #Trump2016 https://t.co/aLnZsRQ6Qj",FALSE,0,NA,2016-06-12 09:58:35,FALSE,NA,"741932701649936384",NA,"iphone",461,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"cultfinders","Cults Fear Twitter. Why? Truth hurts.",94,7,0,34,0.205882352941176,-4.3443503285381,"RT @_AnimalAdvocate: #TruthBombs by Prof. Hawking
1 #Trump = demagogue
2 #Brexit = disaster
3 #Lions = extinction
We're #StrongerIn
#marr h‚Ä¶",FALSE,0,NA,2016-06-12 09:58:34,FALSE,NA,"741932697514315776",NA,"android",4,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"TerryHite1","Real estate asset management. Small business owner. Go Trump Go! Thank you Trump!",2619,237,6764,248,0.955645161290323,-0.0953231325250747,"RT @DaystoTrump: First they called us ""low information"". Now they call us ""racist"". Soon they will call us... Winners. #Trump",FALSE,0,NA,2016-06-12 09:58:33,FALSE,NA,"741932694620246016",NA,"iphone",34,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"LeeMares","I'd rather die on my feet than live on my knees. Not part of the elitists divide left/right wing. Won't follow if nothing in common, not a popularity contest",16488,1791,8658,970,1.84639175257732,1.72765306939676,"RT @SandraTXAS: UK: Syrian immigrants sexually assaulted 14yrOld girl https://t.co/uhDq8wXW7a #MAGA #Trump #Islam #pegida #tcot https://t.c‚Ä¶",FALSE,0,NA,2016-06-12 09:58:12,FALSE,NA,"741932605612916736",NA,"iphone",56,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"LMM1952","#JesusFirst #Family #Country #Troops MAYDAY! DVA  #NRA #CancerSurvivor #AAMACMA #Prolife #Israel #Trump #MakeAmericaGreatAgain Don't add me to ANY LISTS.",90151,5147,15263,3611,1.42536693436721,1.01129679620309,"#Election2016 NO #Candidate2016 is perfect. Important issues to watch for. Security, Jobs, NoCommonCore Pro2A care 4 Vets #Trump's got this",FALSE,0,NA,2016-06-12 09:57:51,FALSE,NA,"741932519315116032",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"rossr122","I'm AMERICAN with Irish/Mexican ancestry.  I'm a woman who can shoot and doesn't need the gov't to negotiate my pay or ANYTHING else for me!",52086,3183,30120,1451,2.19365954514128,2.20467533584075,"Here\'s We Know About Gonzalo Curiel, The Judge In The \'Trump University\' Case - #DonaldTrump #Trump   https://t.co/CyvJmdEFU3",FALSE,0,NA,2016-06-12 09:57:30,FALSE,NA,"741932432044130308",NA,"mobile.twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"novelpulse","Politics, business, communication, government corruption and fraud. #TakeBackCA #PJNET #AlwaysTrump #Trump2016",13103,1973,1942,2003,0.985022466300549,-0.0115158112980501,"RT @RickRWells: Lynch DOJ's ACLU Trained, Foreign Grown Bathroom Gestapo 
https://t.co/4hnXGHC5rg #trump #trump2016 https://t.co/EClEoJu19x",FALSE,0,NA,2016-06-12 09:56:43,FALSE,NA,"741932232038699008",NA,"www.whitepaperpulse.com",7,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"PWRoTCH","Massage therapist and craft beer lover that loves to travel and see the world",1970,54,69,121,0.446280991735537,-2.20294396537026,"Tired of hearing that #trump will defeat ISIS ""really quickly"" let's here how! #moron #StopTrump #nevertrump #votesmart",FALSE,0,NA,2016-06-12 09:56:10,FALSE,NA,"741932094725750784",NA,"iphone",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"coucouwalla2","",20192,610,1141,2340,0.260683760683761,-3.6911058479703,"RT @Always_Trump: If you look at history, this is the most OVERUSED play in the SJW &amp; Liberal playbook #Trump #Trump2016 https://t.co/YCTza‚Ä¶",FALSE,0,NA,2016-06-12 09:56:07,FALSE,NA,"741932084009271296",NA,"twitter.com",166,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"wingston","giving you videos of recent news events. will tweet one every 15 minutes.",88347,1190,11,1054,1.12903225806452,0.366175422248679,"#Trump: Elizabeth #Warren 'very racist' https://t.co/z7UHfaioKV",FALSE,0,NA,2016-06-12 09:56:04,FALSE,NA,"741932070771908609",NA,"no.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"MTmarilyn2","Retired small business owner, proud Obama supporter, a TODbot, OFA,  and supports Democratic values!",243978,4388,44782,4594,0.955158902916848,-0.0967318987736176,"RT @lesliermyers: 1 of endless times #GOP did &gt; worse, yet smears #HillaryClinton for less. #Trump can't lead. Best to leave HC alone! http‚Ä¶",FALSE,0,NA,2016-06-12 09:55:52,FALSE,NA,"741932020599644160",NA,"android",8,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"jerzegurl","WNTK Reporter Opinions are my own. Juried Photographer, pug mother,  interested in, walking, swimming, hiking, boating,  love roller coasters.",26859,3767,2355,3523,1.06925915413,0.215613343759491,"I love how the #MSM all use the same words in their reports. They are untruthfully using the word #Combative when describing #Trump",FALSE,0,NA,2016-06-12 09:55:43,FALSE,NA,"741931980670029824",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"rbassett52","",76160,367,13,38,9.6578947368421,6.30734101179658,"RT @RickRWells: Clinton Vows To Kill 2nd Amendment And More Kids Too 
https://t.co/zRvWivNoU6 #trump #trump2016 https://t.co/3CWhGp2rUm",FALSE,0,NA,2016-06-12 09:55:28,FALSE,NA,"741931918615293952",NA,"twitter.com",32,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"Alaska16James","",8,6,3,7,0.857142857142857,-0.396426307043929,"#donaldtrump #president #trump 
https://t.co/7o0ys3kyK2
#iFunny figures https://t.co/T2hkr96Qua",FALSE,0,NA,2016-06-12 09:55:27,FALSE,NA,"741931912822980608",NA,"android",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"BaldwinRE","(Personal account) Founder of @VoxEU, Director of CEPR (@CEPR_org), Professor of International Economics, Graduate Institute, Geneva (@iheid)",6157,3240,1876,905,3.58011049723757,3.56047873609515,"Insightful read Weisberg: ""Suspicion grows that #Trump is doing something other than running to win"" 
https://t.co/hCRgQYrVS4",FALSE,1,NA,2016-06-12 09:55:16,FALSE,NA,"741931869063745536",NA,"iphone",1,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"ItTakesOneVoter","It Takes One Voter - You Can Make a Difference - Get Involved Today",515,2,0,6,0.333333333333333,-3.01064734633544,".@DonaldJTrump is The #KingofLosers  -  #Investigate  #Trump - He Owns Trump Golf Coco Beach Member Corp",FALSE,0,NA,2016-06-12 09:55:11,FALSE,NA,"741931847953846272",NA,"www.hootsuite.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"Laaskos","Need a great man or woman to lead America from the darkness of Liberalism. Because Liberals are a special kind of stupid. #Trump2016",5842,1318,1736,1320,0.998484848484849,0.0260577854532551,"RT @RickRWells: Refugees No Pay Back Loans From Taxpayers, Obama's Orders 
https://t.co/Y8WIE5HDN8 #trump #trump2016 https://t.co/4n4THC0u1O",FALSE,0,NA,2016-06-12 09:55:09,FALSE,NA,"741931838189490176",NA,"twitter.com",16,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"NaderFrankie","",18545,63,0,0,Inf,Inf,"Gary Johnson  3-Pack Decal IntlShip #NeverTrump #republican  #trump #trump #rnc https://t.co/TJcaBO9fjQ",FALSE,0,NA,2016-06-12 09:55:03,FALSE,NA,"741931814684643332",NA,"www.frankienader.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"busterjones9","",18552,64,0,0,Inf,Inf,"Prince #PURPLERAIN BLACK #ANONYMOUS DECAL IntlShip #republican  #tcot #trump #2a https://t.co/dpZgVMcfSq",FALSE,0,NA,2016-06-12 09:55:03,FALSE,NA,"741931814386831360",NA,"bustiferwhitespats.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"PeterRosiDoes","",26374,61,0,0,Inf,Inf,"David Bowie Vinyl Decal Laptop Sticker Anonymous #DavidBowie #republican  #trump #tcot #nra https://t.co/3HrUOQRDd8",FALSE,0,NA,2016-06-12 09:55:03,FALSE,NA,"741931813644455937",NA,"peterrosi.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"Devineone2Kathy","kathy devine",8896,175,543,257,0.680933852140078,-1.03344038706227,"RT @trumpaboard: Despite what the media says, ""There will be more votes cast 4 #Trump, GOP, than ever in HISTORY!""  We are ENRAGED! https:/‚Ä¶",FALSE,0,NA,2016-06-12 09:54:57,FALSE,NA,"741931789027966978",NA,"iphone",15,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"Wm_Casper","Conservative (Not Republican) to the max. Pro gun!!",8783,730,7079,1101,0.663033605812897,-1.10717712637191,"RT @DaystoTrump: First they called us ""low information"". Now they call us ""racist"". Soon they will call us... Winners. #Trump",FALSE,0,NA,2016-06-12 09:54:55,FALSE,NA,"741931778823335936",NA,"iphone",34,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"Flipzon","Feminist, anti-racist, lefty & the daughter of satan. And of course - on the highway to hell. Tweets in swedish & english.",30700,550,13176,849,0.647820965842167,-1.17142482329417,"RT @bmay: It's cancerous morality like this that explains #Trump success. Thoughts with victims. 

#Orlando #FloridaNightclub  https://t.co‚Ä¶",FALSE,0,NA,2016-06-12 09:54:45,FALSE,NA,"741931740206358528",NA,"android",1,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"anna_mstar","",709,28,2924,89,0.314606741573034,-3.17068893752927,"RT @RickRWells: Clinton Vows To Kill 2nd Amendment And More Kids Too 
https://t.co/zRvWivNoU6 #trump #trump2016 https://t.co/eA01Np0I4l",FALSE,0,NA,2016-06-12 09:54:41,FALSE,NA,"741931722032451584",NA,"ipad",19,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"reroll","Well travelled political troublemaker. I support #Trump2016. Historian and Political Scientist. Honorary Professor, Shanghai.",73088,11801,8991,6279,1.87943940117853,1.77675705866275,"To me it reminds of #islamic terrorism. In any case, #buildthewall keep muslims out. Only #Trump can protect America https://t.co/3PSCx7oW21",FALSE,0,NA,2016-06-12 09:54:32,FALSE,NA,"741931682857508864",NA,"ipad",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"lieropp","Ietwat oud en grijs maar ook pragmatisch en analytisch. Nederlander maar ook Europeaan.",2175,60,556,128,0.46875,-2.06698013088745,"RT @Leolucassen: Why am I not surprised: American neonazi's have a new star #Trump @SZ https://t.co/zcMw5Y5g51",FALSE,0,NA,2016-06-12 09:54:31,FALSE,NA,"741931678692675584",NA,"twitter.com",11,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"38_milo","History buff ... conservative ...  #CSPANfan ... independent voter ... Voted for Trump",63250,2587,3141,2207,1.17217942908926,0.469984336228797,"RT @DaystoTrump: First they called us ""low information"". Now they call us ""racist"". Soon they will call us... Winners. #Trump",FALSE,0,NA,2016-06-12 09:54:29,FALSE,NA,"741931672669655040",NA,"twitter.com",34,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"aliwojo19","",30739,1117,14659,1030,1.08446601941748,0.254701449435396,"RT @RickRWells: Lynch DOJ's ACLU Trained, Foreign Grown Bathroom Gestapo 
https://t.co/4hnXGHC5rg #trump #trump2016 https://t.co/EClEoJu19x",FALSE,0,NA,2016-06-12 09:54:10,FALSE,NA,"741931592759844864",NA,"roundteam.co",7,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"_AnimalAdvocate","We make #Films & #Vines for #ANIMALS.   Together we can #MakeCrueltyHistory & bring about the #DOWNFALL of #SEAWORLD.  #COMPASSION MAKES EVERYTHING BETTER.",160422,44045,127745,5394,8.16555431961439,5.84273789158907,"#TruthBombs by Prof. Hawking
1 #Trump = demagogue
2 #Brexit = disaster
3 #Lions = extinction
We're #StrongerIn
#marr https://t.co/db5284JIR5",FALSE,0,NA,2016-06-12 09:54:07,FALSE,NA,"741931578843090944",NA,"twitter.com",4,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"GilesMacDonogh","Author of 14 books on German history, French gastronomy and wine. Written for major newspapers including the FT, the Guardian, the Times and FT Deutschland.",75738,5634,2354,4906,1.14838972686506,0.413230176566334,"@StigAbell ha! Reminds me of #Trump inviting people to pull on his implanted forelock.",FALSE,0,"StigAbell",2016-06-12 09:53:38,FALSE,"741929153272942592","741931457015336961","509212441","twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"poeticrat","Sonic Fan thus Furry by proxy",2675,150,28945,54,2.77777777777778,2.85813280660236,"RT @KMGVictoria: A lesson from #Trump's triumph: politicians should fire their pollsters &amp; focus groups, which tell the elite only what it‚Ä¶",FALSE,0,NA,2016-06-12 09:53:37,FALSE,NA,"741931454884614145",NA,"android",4,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"PMN_Politics","Political deconstructions from PostModernNews‚Ñ¢.  Tweets sent reflect a current slice of Twitter as keywords.",40438,408,11132,31,13.1612903225806,7.16403290600558,"#TweetMovie #ux Watch #Trump unfold at https://t.co/tkTNZ79deq {#maga, campaign, sanders, black, @alexis_durand, orange, devrait}",FALSE,1,NA,2016-06-12 09:53:37,FALSE,NA,"741931454075015168",NA,"postmodernnews.com/Default.aspx?startFolder=1",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"Politics_Forest","Re-tweeting relevant articles and news about politics for Forest School (E17) pupils.",4134,169,99,770,0.219480519480519,-4.16731628871465,"RT @politicsastar: Great Observer graphic:all the demographic groups where #Hillary is ahead. BUT the nagging worry: #Trump might win https‚Ä¶",FALSE,0,NA,2016-06-12 09:53:29,FALSE,NA,"741931420831088640",NA,"android",1,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"jhburgess98","Bringing a ray of reason to the Sunshine State.",12863,4439,13534,4195,1.05816448152563,0.186742967734437,"RT @JacloPac: #Trump: I was for it before I was against it!  You never know which way Donald will go.  #VoteBlue4stability https://t.co/AKA‚Ä¶",FALSE,0,NA,2016-06-12 09:53:25,FALSE,NA,"741931404691406848",NA,"twitter.com",26,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"Anuhint1","",20216,2098,10770,2288,0.916958041958042,-0.209708487083508,"RT @Always_Trump: HIGH energy #Trump sign - we need more of this, folks! #Trump2016 https://t.co/F4ePnUxBYG",FALSE,0,NA,2016-06-12 09:53:12,FALSE,NA,"741931349548765184",NA,"ipad",394,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"HumanLife2016","",732,108,562,161,0.670807453416149,-1.07491263300391,"#AmericaFirst For #Grandparents Having To Raise Grandchildren Under Dire Circumstances.
#Trump #PAPrimary #NMPrimary https://t.co/WzKyO0KdfQ",FALSE,0,NA,2016-06-12 09:53:09,FALSE,NA,"741931335493681152",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"SCOTT3DJ","Scott from Preston,currently living in Nottingham. Love Art, Underground music, LFC, Tatoo's, and Alternative scene.. oh and Destiny, I.D. GigersArms",4987,121,2061,178,0.679775280898876,-1.03815390909253,"RT @sbadsgood: This #Trump picture says it all https://t.co/GGgkV6mf9K",FALSE,0,NA,2016-06-12 09:53:07,FALSE,NA,"741931328350912512",NA,"iphone",16,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
"syoka68","I Love The United States of America with my whole HOPEFUL HEART! It's not perfect, but it's the BEST thing to happen to this planet since our Lord Jesus Christ.",42488,7644,48468,7498,1.01947185916244,0.0836339047631694,"RT @DeonLongFLUS: Black American Singer Leo Dunson Explains Why He is Voting For Donald Trump https://t.co/GZeBkWLWle #TrumpTrain #Trump #T‚Ä¶",FALSE,0,NA,2016-06-12 09:53:05,FALSE,NA,"741931320880861185",NA,"iphone",21,TRUE,FALSE,NA,NA,"Sun Jun 12 06:01:42 2016",0
