"screenName","description","statusesCount","followersCount","favoritesCount","friendsCount","ff_ratio","norm_ff_ratio","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","retweetCount","isRetweet","retweeted","longitude","latitude","pull_date","following_client"
"parminderssethi","Computer Science student and freeLancer  #IoT #toDoNewThings #technologyLover",245,99,243,29,3.41379310344828,1.65454284145391,"let's do it :)   #AngelHack https://t.co/KvT8zZEoRp",FALSE,0,NA,2016-06-11 05:46:57,FALSE,NA,"741506990883504129",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"kritiketano","Engineer | CompSci | Dehradun
Books | Cars | Work | life",54,26,69,65,0.4,-0.964720729141891,"Angel Hack it is!! #AH9 #AngelHack #RepeatingHistory @YogeshGogia @abhishek_rawat1 @parminderssethi @ishaan",FALSE,1,NA,2016-06-11 05:42:58,FALSE,NA,"741505988776185856",NA,"twitter.com",1,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"jusleg","Undergrad @Concordia by day. $ETH trader by night. I occasionally code stuff. Github & Medium: jusleg",936,7633,51,123,62.0569105691057,5.19747876091027,"Trippy - Travel suggestion from a bot using data mining and sentimental analysis. #angelhack https://t.co/t2BvlGRaFE",FALSE,0,NA,2016-06-10 22:20:05,FALSE,NA,"741394533146079232",NA,"iphone",0,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"HypeHash","",7,8,0,50,0.16,-2.08406703829298,"whooooot!! who won the #AngelHack!! https://t.co/VpbE3or1ce",FALSE,0,NA,2016-06-10 17:24:23,FALSE,NA,"741320114818060288",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"jodadi_o","Love TV, Movies, Books and general Pop culture.",3281,248,137,599,0.414023372287145,-0.922626774273592,"RT @BizSpark_AU: #Free tickets to #Angelhack #Sydney 2016 @AngelHack https://t.co/iilyCAnujL #bizspark #startup #startupaus #hackathon #devâ€¦",FALSE,0,NA,2016-06-10 05:57:17,FALSE,NA,"741147202391773184",NA,"twitter.com",2,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"EstherGergis","Technical Evangelist. @msau. Startup Lead. @bizspark_au. Loving life!",1291,410,306,223,1.83856502242152,0.898565819650342,"RT @BizSpark_AU: #Free tickets to #Angelhack #Sydney 2016 @AngelHack https://t.co/iilyCAnujL #bizspark #startup #startupaus #hackathon #devâ€¦",FALSE,0,NA,2016-06-10 05:57:05,FALSE,NA,"741147150944505856",NA,"www.twitter.com",2,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"BizSpark_AU","Accelerating Success for Today's most Promising Startups! Feel free to reach us here - BizSpark_AU@microsoft.com",1754,7230,33181,6667,1.08444577771111,0.253660025720056,"#Free tickets to #Angelhack #Sydney 2016 @AngelHack https://t.co/iilyCAnujL #bizspark #startup #startupaus #hackathon #developers #coders",FALSE,5,NA,2016-06-10 05:53:15,FALSE,NA,"741146185549918210",NA,"twitter.com",2,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"SocEntLive","We are the international information Channel on all #SocEnt, #SocialEnterprise and #SocialEnterpreneur news. Pls note: We retweet, we don't share all opinions.",18741,2142,18790,271,7.90405904059041,2.68014515168109,"RT @AngelHack: . @Proj_Inspire coming to #hochiminh, Jun 25&amp;26, for #AngelHack #Code4Impact!  #tech4good #socent #socimp #socinn #projinspiâ€¦",FALSE,0,NA,2016-06-10 01:56:00,FALSE,NA,"741086479829585921",NA,"www.impactpreneur.org",2,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"Proj_Inspire","Annual, global #socent challenge | Change the world for #women & #girls | Win US$25,000 | @UNWomenSG & @MasterCardSG | #ProjInspire",4034,2010,1275,561,3.58288770053476,1.71360147842619,"RT @AngelHack: . @Proj_Inspire coming to #hochiminh, Jun 25&amp;26, for #AngelHack #Code4Impact!  #tech4good #socent #socimp #socinn #projinspiâ€¦",FALSE,0,NA,2016-06-10 01:48:58,FALSE,NA,"741084711934517248",NA,"iphone",2,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"otro_sm","(Suitably vague yet profound stuff goes here)",92,12,4,24,0.5,-0.692127215003048,"RT @narayananratish: #AngelHack is proud to partner with @thefounderscafe @TansDeva for @AngelHackDelhi #AH9 #Hackathon https://t.co/UByP9Tâ€¦",FALSE,0,NA,2016-06-09 05:28:11,FALSE,NA,"740777491531436032",NA,"twitter.com",6,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"Janeshih4","I am a happy mom, entrepreneur and advocate of Women in Tech",96,84,94,566,0.148409893992933,-2.17592670219709,"Getting ready for AngelHack Taipei2016
#AngelHack 
https://t.co/laWZbl5Wji https://t.co/AGzkBOYPys",FALSE,1,NA,2016-06-08 09:20:38,FALSE,NA,"740473600541495296",NA,"iphone",0,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"KelseyRuiz_","I love to travel & discover new things. PR & Media Relations Manager @AngelHack. Views & opinions are my own. âœŒ",938,507,3235,530,0.956603773584906,0.100427802020252,"RT @carleenlikes: Attended my first í ½í²» hackathon, @AngelHack exactly 4 years ago. Coming full circle today -  judging #AngelHack #AH9 today!",FALSE,0,NA,2016-06-07 18:03:34,FALSE,NA,"740242812097036288",NA,"iphone",3,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"CashYup","Day-trading rocks!",65,19,13,57,0.333333333333333,-1.18744584746604,"RT @robmccauley: Team Jasmine demo's OpenTable reservation Alexa skill at #AngelHack #NYC @alexadevs #AWS #VUI https://t.co/tuB704dCIe",FALSE,0,NA,2016-06-07 10:33:17,FALSE,NA,"740129494665732096",NA,"android",4,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"WenYe6","",1,2,0,5,0.4,-0.964720729141891,"RT @robmccauley: Team Jasmine demo's OpenTable reservation Alexa skill at #AngelHack #NYC @alexadevs #AWS #VUI https://t.co/tuB704dCIe",FALSE,0,NA,2016-06-06 16:16:52,FALSE,NA,"739853572741967872",NA,"iphone",4,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"BigCommunityKL","ASEANs online hub for everything #BigData",630,632,11,119,5.3109243697479,2.19442172052822,"see @mymdec's @drkarlng interview about #bigappchallenge and #angelhack  on our home page - https://t.co/cettA1C6GK https://t.co/LF0MhLfaVM",FALSE,0,NA,2016-06-06 14:47:29,FALSE,NA,"739831077875945472",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"VandanaHacking","",55,56,39,82,0.682926829268293,-0.311255337456469,"RT @robmccauley: Team Jasmine demo's OpenTable reservation Alexa skill at #AngelHack #NYC @alexadevs #AWS #VUI https://t.co/tuB704dCIe",FALSE,0,NA,2016-06-06 13:17:46,FALSE,NA,"739808503620046849",NA,"iphone",4,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"carrieyuentsang","",15,106,184,414,0.256038647342995,-1.50972335013442,"RT @imbenzene: Best hackahton demo I've seen so far.

-Heartfleet: Live heart-attack event demoed in 2 min. #angelhack https://t.co/p0pmiCVâ€¦",FALSE,0,NA,2016-06-06 01:09:05,FALSE,NA,"739625123284717569",NA,"iphone",2,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"francescoswiss","Biz dev manager @floatechmarine Previous Engineer @IBM, @Prudential and @amzracing| Co-founder at @ETH for https://t.co/Kxg4pUm7D2",360,75,77,450,0.166666666666667,-2.03419864247829,"RT @robmccauley: Team Jasmine demo's OpenTable reservation Alexa skill at #AngelHack #NYC @alexadevs #AWS #VUI https://t.co/tuB704dCIe",FALSE,0,NA,2016-06-05 22:25:05,FALSE,NA,"739583851899584512",NA,"iphone",4,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"nicolasbou","Doing hackathon demos",33,34,1,13,2.61538461538462,1.32909128624858,"RT @jimleroyer: #angelhack #expedia #hackathon advendetour: because traveling straight lines is boring! https://t.co/qYyAcx3qxe",FALSE,0,NA,2016-06-05 20:27:20,FALSE,NA,"739554218349068288",NA,"android",1,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"carleenlikes","partnerships + growth @gustly: launched @digitalnyc @techdotlondon @starthubboston// NYC curator @startupdigest// @SpaceAppsNYC   runner, biker, music chaser",3380,874,3007,193,4.52849740932642,1.99972738242443,"Attended my first í ½í²» hackathon, @AngelHack exactly 4 years ago. Coming full circle today -  judging #AngelHack #AH9 today!",FALSE,9,NA,2016-06-05 19:52:14,FALSE,NA,"739545386197602304",NA,"android",3,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"robmccauley","Amazon Alexa Developer, Cloud builder.  Past: SQL rockstar, Tableau guru",133,301,152,478,0.629707112970711,-0.410367793316124,"Team Jasmine demo's OpenTable reservation Alexa skill at #AngelHack #NYC @alexadevs #AWS #VUI https://t.co/tuB704dCIe",FALSE,6,NA,2016-06-05 19:30:47,FALSE,NA,"739539986849091584",NA,"iphone",4,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"jimleroyer","Software developer / freelancer in Montreal. Looking for things making life better. Ã‰vite les prÃªt-Ã -penser.",434,126,604,368,0.342391304347826,-1.15469305293574,"#angelhack #expedia #hackathon advendetour: because traveling straight lines is boring! https://t.co/qYyAcx3qxe",FALSE,0,NA,2016-06-05 18:58:20,FALSE,NA,"739531820694437888",NA,"iphone",1,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"imbenzene","Grad @Cornell. I crunch data: messy-unstructured-sparse.",8288,551,3721,351,1.56980056980057,0.705507104231614,"Best hackahton demo I've seen so far.

-Heartfleet: Live heart-attack event demoed in 2 min. #angelhack https://t.co/p0pmiCVRIB",FALSE,4,NA,2016-06-05 18:31:27,FALSE,NA,"739525056699740160",NA,"iphone",2,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"drinkius","",343,3694,5026,1266,2.91785150078989,1.46277944436262,"Hackathon goes well #AngelHack #AH9 #manhattan https://t.co/U9Q5RKS2uT",FALSE,0,NA,2016-06-05 12:35:26,FALSE,NA,"739435462046195712",NA,"twitter.com",1,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"iOhmed","Co-founder of indie studio NWG & one of developers of Wardensity rts game",82,14,3,21,0.666666666666667,-0.340693052453792,"SleepingDead! URL to test: https://t.co/jUcfh64PND
#angelhack #angelhacklviv #decoded",FALSE,0,NA,2016-06-05 10:06:04,FALSE,NA,"739397870403637248",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"tairezzzz","",141,139,113,875,0.158857142857143,-2.09282410846837,"RT @EvNowAndForever: Forgot my Surface Pro charger at home. No problem, let me just go buy a a new Apple MacBook 12"". #angelhack https://t.â€¦",FALSE,0,NA,2016-06-05 07:51:30,FALSE,NA,"739364004997562368",NA,"twitter.com",2,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"macintorch","serial #entrepreneur",2478,326,167,764,0.426701570680628,-0.885780149768338,"my first hackathon since web development bootcamp.

#hackathon #angelhackkl #angelhack #ahâ€¦ https://t.co/TDL8Mb1YAp https://t.co/1AnMenY2fc",FALSE,5,NA,2016-06-05 03:57:38,FALSE,NA,"739305152444805120",NA,"ifttt.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"marshalyung","Software engineer, entrepreneur, founder of @Gaian_io",1625,124,61,211,0.587677725118483,-0.49475157571146,"At 30 minutes before end of hackathon - tested, reviewed, tested, &amp; reviewed again. All is fine - functional &amp; UI/IX #AHKL2016 #AngelHack",FALSE,1,NA,2016-06-05 03:33:36,FALSE,NA,"739299103255859201",NA,"iphone",0,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"jrmint25",".NET enterprise application developer by day. Entrepreneur by night.",2363,195,1450,297,0.656565656565657,-0.359343888902515,"RT @EvNowAndForever: Forgot my Surface Pro charger at home. No problem, let me just go buy a a new Apple MacBook 12"". #angelhack https://t.â€¦",FALSE,0,NA,2016-06-04 23:48:15,FALSE,NA,"739242393657049088",NA,"android",2,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"EvNowAndForever","Full Stack JavaScript Developer. Author of Hackathon Starter, Mega Boilerplate and Satellizer.",380,3002,618,134,22.4029850746269,3.95283606587666,"Forgot my Surface Pro charger at home. No problem, let me just go buy a a new Apple MacBook 12"". #angelhack https://t.co/Aso7D5igtV",FALSE,9,NA,2016-06-04 20:28:34,FALSE,NA,"739192140887117824",NA,"iphone",2,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"reallynattu","Explorer, photographer by passion, UX & UI at @ServisHero, from the very beautiful islands of the Maldives. Co-founder of @Maldives & @kickstartmv",18330,14630,9467,12174,1.20174141613274,0.379122183686562,"RT @marshalyung: And at 10:30pm, a fellow hacker started beat-boxing to wake everyone up #AHKL #AngelHack #AHKL2016 https://t.co/C6y62SYAST",FALSE,0,NA,2016-06-04 19:15:15,FALSE,NA,"739173688067510272",NA,"twitter.com",1,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"firdausneonexxa","once you hit the wall, never stop what you were doing earlier",22019,230,4523,196,1.1734693877551,0.350039365175305,"RT @_________mnfxxx: Still working on stuff here in time square.
#angelhack #AHKL2016 https://t.co/xbLqa163SO",FALSE,0,NA,2016-06-04 18:10:45,FALSE,NA,"739157459172872192",NA,"iphone",1,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"_________mnfxxx","I am a lost boy from neverland, usually hanging out with peterpan",2702,939,4339,603,1.55721393034826,0.695672805064668,"Still working on stuff here in time square.
#angelhack #AHKL2016 https://t.co/xbLqa163SO",FALSE,4,NA,2016-06-04 18:05:29,FALSE,NA,"739156131650490369",NA,"iphone",1,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"FittimeU","",1,5,0,30,0.166666666666667,-2.03419864247829,"hello #angelhack #angelhacklviv #hackaton #startup #fittime #fittime",FALSE,1,NA,2016-06-04 17:59:57,FALSE,NA,"739154739410132992",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"dthelouie","Fullstack Web Developer",5620,250,432,210,1.19047619047619,0.367616734016971,"test tweet from the twitter ruby gem in pry #angelhack",FALSE,0,NA,2016-06-04 17:26:54,FALSE,NA,"739146421820133376",NA,"dthelouie.github.io",0,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"docodemore","#SoftwareEngineer with expertise in @javascript and #webapps - Currently working on Reactathon hackathon starter kit https://t.co/pTCCWPLQKf",932,354,176,731,0.484268125854993,-0.731181186254679,"RT @EvNowAndForever: í ½í²» Hacking away at #AngelHack Manhattan 2016 @angelhack #hackathon https://t.co/1BVeIyd15Y",FALSE,0,NA,2016-06-04 17:13:49,FALSE,NA,"739143131535282176",NA,"twitter.com",2,TRUE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
"Vanwartw","Fullstack Developer - Entreprenuer",75,20,14,38,0.526315789473684,-0.629467015832998,"hacking at #angelhack NYC today : )",FALSE,0,NA,2016-06-04 16:37:10,FALSE,NA,"739133904821575681",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 04:26:00 2016",0
